label,message
0,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
0,"Goodnight, sleep well da please take care pa. Please."
0,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
1,"Today's Offer! Claim ur Â£150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. Â£3.00 Sub. 16 . Unsub reply X"
0,Oh is it! Which brand?
0,"Aight will do, thanks again for comin out"
0,Nope thats fine. I might have a nap tho!
0,I like to think there's always the possibility of being in a pub later.
0,Juz go google n search 4 qet...
0,Yeah that'd pretty much be the best case scenario
0,Fine if that's the way u feel. That's the way its gota b
0,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me"
0,Guess who spent all last night phasing in and out of the fourth dimension
0,"Sorry,in meeting I'll call later"
0,Do u still have plumbers tape and a wrench we could borrow?
0,We will meet soon princess! Ttyl!
0,Is toshiba portege m100 gd?
0,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired
0,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -
1,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
0,"Cool, I'll text you in a few"
0,Ok lor.
0,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!"
0,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8"
0,"Awesome, think we can get an 8th at usf some time tonight?"
0,No plm i will come da. On the way.
0,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...
0,Think + da. You wil do.
0,What is important is that you prevent dehydration by giving her enough fluids
0,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; ."
0,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?
0," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too."
0,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
0,Please da call me any mistake from my side sorry da. Pls da goto doctor.
0,"Sorry, was in the bathroom, sup"
1,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
0,"Yeah, that's fine! It's Â£6 to get in, is that ok?"
0,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love"
0,"Ok, be careful ! Don't text and drive !"
0,As usual u can call me ard 10 smth.
0,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat."
0,Wot u up 2? Thout u were gonna call me!! Txt bak luv K
0,S..antha num corrct dane
0,He dint tell anything. He is angry on me that why you told to abi.
0,Am not interested to do like that.
0,You call him and tell now infront of them. Call him now.
0,Carlos says he'll be at mu in  &lt;#&gt;  minutes
0,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den..."
1,Uâve Bin Awarded Â£50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min Â£50-Â£500. OptOut 08718727870
0,I dont know why she.s not getting your messages
0,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.
0,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?
0,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
0,Now project pa. After that only i can come.
0,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.
1,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costÂ£3.75max
0,Ã called dad oredi...
1,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p"
1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
0,Okay same with me. Well thanks for the clarification
0,So u gonna get deus ex?
0,He also knows about lunch menu only da. . I know
0,"I call you later, don't have network. If urgnt, sms me."
1,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
0,S:)no competition for him.
0,i dnt wnt to tlk wid u
0,"Machan you go to gym tomorrow,  i wil come late goodnight."
0,Cool. I am  &lt;#&gt;  inches long. hope you like them big!
1,74355 XMAS iscoming & ur awarded either Â£500 CD gift vouchers & free entry 2 r Â£100 weekly draw txt MUSIC to 87066 TnC
0,Just buy a pizza. Meat lovers or supreme. U get to pick.
0,Are you there in room.
0,"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger."
0,G.W.R
0,Nvm take ur time.
0,"not that I know of, most people up here are still out of town"
0,Why do you ask princess?
0,Well there's still a bit left if you guys want to tonight
0,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
0,If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.
0,Jos ask if u wana meet up?
0,No just send to you. Bec you in temple na.
0,How was txting and driving
0,Erutupalam thandiyachu
0,Why nothing. Ok anyway give me treat
0,You said to me before i went back to bed that you can't sleep for anything.
0,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come..."
0,Also track down any lighters you can find
0,Ok lor wat time Ã¼ finish?
0,I dont. Can you send it to me. Plus how's mode.
0,"Ok., is any problem to u frm him? Wats matter?"
0,Hello which the site to download songs its urgent pls
0,Did u got that persons story
0,I need you to be in my strong arms...
0,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea"
0,Finally the match heading towards draw as your prediction.
0,Got smaller capacity one? Quite ex...
0,Love it! I want to flood that pretty pussy with cum...
0,"Dear relieved of westonzoyland, all going to plan this end too!"
0,Dont you have message offer
0,Are you this much buzy
0,No objection. My bf not coming.
0,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2"
0,ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG
1,FREE entry into our Â£250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.
0,Ding me on ya break fassyole! Blacko from londn
0,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?
0,Thank you princess! I want to see your nice juicy booty...
0,"Theoretically yeah, he could be able to come"
0,Y Ã¼ wan to go there? C doctor?
0,What's happening with you. Have you gotten a job and have you begun registration for permanent residency
1,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3
0,Ard 515 like dat. Y?
0,I'm not coming home 4 dinner.
0,Saw Guys and Dolls last night with Patrick Swayze it was great
0,Call me when u finish then i come n pick u.
0,You got called a tool?
0,Easy ah?sen got selected means its good..
0,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)"
0,"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready"
0,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.
1,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
0,Oh ok wait 4 me there... My lect havent finish
0,Excellent! Are you ready to moan and scream in ecstasy?
0,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here.."""
1,network operator. The service is free. For T & C's visit 80488.biz
0,I come n pick Ã¼ up... Come out immediately aft ur lesson...
0,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx"
0,I can do that! I want to please you both inside and outside the bedroom...
0,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight."
1,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv
0,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!
0,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..
0,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
1,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + Â£200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com
1,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 Â£3"
0,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!"
0,Thanx a lot...
0,From tomorrow onwards eve 6 to 3 work.
0,I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight
0,"Aight I'll grab something to eat too, text me when you're back at mu"
0,In meeting da. I will call you
1,UR awarded a City Break and could WIN a Â£200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+Â£1.50perWKsub
1,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186
1,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...
0,"Sorry, I'll call you  later. I am in meeting sir."
0,Nope i waiting in sch 4 daddy...
1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
0,Wewa is 130. Iriver 255. All 128 mb.
1,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties..."
0,Yun ah.now Ã¼ wkg where?btw if Ã¼ go nus sc. Ã wana specialise in wad?
0,That one week leave i put know that time. Why.
0,U're welcome... Caught u using broken english again...
0,Maybe you should find something else to do instead???
0,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?
0,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more"
0,In work now. Going have in few min.
0,Good. do you think you could send me some pix? I would love to see your top and bottom...
0,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?
1,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth Â£350! To Claim, Call London 02072069400. Bx 526, SW73SS"
1,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
0,Am in gobi arts college
0,The evo. I just had to download flash. Jealous?
1,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693
0,Lol wtf random. Btw is that your lunch break
0,S.s:)i thinl role is like sachin.just standing. Others have to hit.
0,"Haha figures, well I found the piece and priscilla's bowl"
0,What happen to her tell the truth
0,Well. You know what i mean. Texting
0,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..
0,Need a coffee run tomo?Can't believe it's that time of week already
0,i felt so...not any conveying reason.. Ese he... What about me?
0,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya"
0,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.
0,Oh. U must have taken your REAL Valentine out shopping first.
0,Okay... I booked all already... Including the one at bugis.
0,Yar but they say got some error.
0,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke
0,At WHAT TIME should i come tomorrow
1,You are a winner you have been specially selected to receive Â£1000 cash or a Â£2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p
0,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?
0,"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss."
0,She ran off with a younger man. we will make pretty babies together :)
0,I want snow. It's just freezing and windy.
1,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
0,Pls i wont belive god.not only jesus.
0,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0
0,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.
1,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueÂ¡C C RingtoneÂ¡
0,Check with nuerologist.
0,Sorry i missed your call. Can you please call back.
0,We're on the opposite side from where we dropped you off
0,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..
0,Then cant get da laptop? My matric card wif Ã¼ lei...
0,Hi:)cts employee how are you?
0,Ok then no need to tell me anything i am going to sleep good night
0,He's just gonna worry for nothing. And he won't give you money its no use.
0,"Awesome question with a cute answer: Someone asked a boy ""how is ur life?"" . . He smiled &amp; answered: . . ""She is fine!"" Gudnite"
0,Anything lor is she coming?
0,Cheers for the message Zogtorius. I've been staring at my phone for an age deciding whether to text or not.
0,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay
0,How are you holding up?
0,"If i let you do this, i want you in the house by 8am."
1,URGENT This is our 2nd attempt to contact U. Your Â£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
1,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or Â£10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+"
0,So when do you wanna gym?
0,"Er, hello, things didnât quite go to plan â is limping slowly home followed by aa and with exhaust hanging off"
0,Captain vijaykanth is doing comedy in captain tv..he is drunken :)
0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
0,So can collect ur laptop?
0,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
0,I'm on the bus. Love you
0,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?
0,Pls dont restrict her from eating anythin she likes for the next two days.
0,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies"
0,Who's there say hi to our drugdealer
0,Goin to workout lor... Muz lose e fats...
1,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750
0,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!"
0,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!
0,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!"
0,Me n him so funny...
1,Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx CallsÂ£1/minmoremobsEMSPOBox45PO139WA
0,Going on nothing great.bye
0,Oh ok..
0,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please....
0,Mm umma ask vava also to come tell him can play later together
0,"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone"
0,Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?
0,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)"
0,How are you doing. How's the queen. Are you going for the royal wedding
0,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can"
0,"Aight, can you text me the address?"
0,Remember on that day..
0,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs
0,Howz that persons story
0,Ok...
0,He is world famamus....
0,Great! I shoot big loads so get ready!
1,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867
0,What's nannys address?
0,I got your back! Do you have any dislikes in bed?
1,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
0,I'm in a movie. Call me 4 wat?
1,Filthy stories and GIRLS waiting for your
0,Erm. I thought the contract ran out the4th of october.
0,I'm at home. Please call
0,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha."
0,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?"
0,I can't wait for cornwall. Hope tonight isn't too bad as well but it's rock night shite. Anyway i'm going for a kip now have a good night. Speak to you soon.
0,Are you going to wipro interview today?
0,The hair cream has not been shipped.
1,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
0,Well good morning mr . Hows london treatin' ya treacle?
0,Lol alright i was thinkin that too haha
0,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?"
0,I think u have the wrong number.
0,Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.
0,Cab is available.they pick up and drop at door steps.
0,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx"
0,How is it possible to teach you. And where.
0,If you're not in my car in an hour and a half I'm going apeshit
0,Jus ans me lar. U'll noe later.
1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt
0,But i juz remembered i gotta bathe my dog today..
0,"Sorry, I'll call later"
0,"Just making dinner, you ?"
0,When did you get to the library
0,I will come tomorrow di
0,U should make a fb list
0,If i not meeting Ã¼ all rite then i'll go home lor. If Ã¼ dun feel like comin it's ok.
0,Hi its in durban are you still on this number
0,Is xy in ur car when u picking me up?
0,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
1,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly
0,"Sorry that took so long, omw now"
0,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '"
0,Hey are you angry with me. Reply me dr.
0,Ill be at yours in about 3 mins but look out for me
0,"Sorry, I'll call later"
0,Huh? 6 also cannot? Then only how many mistakes?
0,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon...."
0,Yup... From what i remb... I think should be can book...
0,Do you like Italian food?
0,Will purchase d stuff today and mail to you. Do you have a po box number?
0,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*"
0,Shall i get my pouch?
0,Yup song bro. No creative. Neva test quality. He said check review online.
0,"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!"
1,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+
0,Sure but since my parents will be working on Tuesday I don't really need a cover story
0,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam
0,You know what hook up means right?
0,Come to mahal bus stop.. &lt;DECIMAL&gt;
0,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?
0,"Im in inperialmusic listening2the weirdest track ever byÂleafcutter johnÂ-sounds like insects being molested&someone plumbing,remixed by evil men on acid!"
0,I.ll hand her my phone to chat wit u
0,Life style garments account no please.
0,Once free call me sir.
1,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
0,"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part."
0,"And very importantly, all we discuss is between u and i only."
0,K..k...from tomorrow onwards started ah?
0,I love ya too but try and budget your money better babe. Gary would freak on me if he knew
0,"It wont b until 2.15 as trying 2 sort house out, is that ok?"
0,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.
0,I'll text you when I drop x off
0,Love it! The girls at the office may wonder why you are smiling but sore...
0,Boooo you always work. Just quit.
0,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.
0,No..jst change tat only..
0,That's y u haf 2 keep me busy...
0,Headin towards busetop
1,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply."
0,"Cool, what time you think you can get here?"
0,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.
0,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x
0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
0,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word"
0,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl
0,"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready..."
1,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
0,Dont worry. I guess he's busy.
0,I like dis sweater fr mango but no more my size already so irritating.
0,"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*"
0,I've sent Ã¼ my part..
0,"Sorry, I can't help you on this."
0,o turns out i had stereo love on mi phone under the unknown album.
0,She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
0,He also knows about lunch menu only da. . I know
0,What time you thinkin of goin?
0,"Hurry up, I've been weed-deficient for like three days"
0,"Arms fine, how's Cardiff and uni?"
0,Haha i think i did too
0,"No, I was trying it all weekend ;V"
0,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-)
1,INTERFLORA - ÂIt's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
0,What makes you most happy?
0,Ok
0,Got it. Seventeen pounds for seven hundred ml â hope ok.
0,Good morning princess! Have a great day!
0,K.k:)advance happy pongal.
0,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
0,Yeah I can still give you a ride
1,Ur balance is now Â£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!
0,aathi..where are you dear..
1,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)"
0,Umma my life and vava umma love you lot dear
0,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..
0,"Sir, Waiting for your mail."
0,Thx. All will be well in a few months
0,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?"
0,"Ela kano.,il download, come wen ur free.."
0,Yes. that will be fine. Love you. Be safe.
0,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me"
0,K I'll call you when I'm close
1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply."
1,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
0,Hows the street where the end of library walk is?
0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
0,Tiwary to rcb.battle between bang and kochi.
1,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins."
0,I cant pick the phone right now. Pls send a message
0,"K, want us to come by now?"
0,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!
0,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..
0,Ok lar... Joking wif u oni...
0,You need to get up. Now.
0,She told to hr that he want posting in chennai:)because i'm working here:)
0,Thats cool. I want to please you...
0,Oh ic. I thought you meant mary jane.
1,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or Â£1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH."
0,Sen told that he is going to join his uncle finance in cbe
0,Go where n buy? Juz buy when we get there lar.
0,"I guess you could be as good an excuse as any, lol."
0,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!
